time	count
5087124.00	1.00
5087125.00	0.00
5087126.00	1.00
5087127.00	0.00
5087128.00	0.00
5087130.00	0.00
5087131.00	1.00
5087132.00	0.00
5087133.00	0.00
5087134.00	1.00
5087136.00	0.00
5087137.00	0.00
5087138.00	1.00
5087139.00	0.00
5087140.00	0.00
5087141.00	0.00
5087142.00	1.00
5087143.00	0.00
5087144.00	0.00
5087146.00	0.00
5087147.00	0.00
5087149.00	1.00
5087150.00	0.00
5087151.00	1.00
5087152.00	0.00
5087153.00	0.00
5087154.00	0.00
5087155.00	1.00
5087156.00	0.00
5087157.00	0.00
5087158.00	1.00
5087159.00	0.00
5199485.00	1.00
5199502.00	0.00
5199519.00	1.00
5199656.00	0.00
5199674.00	1.00
5199682.00	0.00
5199694.00	1.00
5199750.00	0.00
5199765.00	1.00
5199767.00	0.00
5200371.00	1.00
5200384.00	0.00
5200405.00	1.00
5200462.00	0.00
5200494.00	1.00
5200501.00	0.00
5200515.00	1.00
5200561.00	0.00
5201386.00	1.00
5201394.00	0.00
5201407.00	1.00
5201464.00	0.00
5201479.00	1.00
5201488.00	0.00
5201506.00	1.00
5201545.00	0.00
5201929.00	1.00
5201936.00	0.00
5201954.00	1.00
5202004.00	0.00
5202032.00	1.00
5202038.00	0.00
5202051.00	1.00
5202090.00	0.00
5203371.00	1.00
5203382.00	0.00
5203398.00	1.00
5203461.00	0.00
5203501.00	1.00
5203528.00	0.00
5203553.00	1.00
5203571.00	0.00
5203592.00	1.00
5203602.00	0.00
5203622.00	1.00
5203633.00	0.00
5203652.00	1.00
5203660.00	0.00
5203683.00	1.00
5203693.00	0.00
5203711.00	1.00
5203722.00	0.00
5203741.00	1.00
5203742.00	0.00
5203758.00	1.00
5203766.00	0.00
5203784.00	1.00
5203827.00	0.00
5203849.00	1.00
5203868.00	0.00
5203887.00	1.00
5204376.00	0.00
5204402.00	1.00
5204687.00	0.00
5204712.00	1.00
5204991.00	0.00
5205015.00	1.00
5205297.00	0.00
5205322.00	1.00
5205601.00	0.00
5205627.00	1.00
5205963.00	0.00
5205989.00	1.00
5206001.00	0.00
5206020.00	1.00
5206027.00	0.00
5206047.00	1.00
5206056.00	0.00
5206077.00	1.00
5206085.00	0.00
5206106.00	1.00
5206113.00	0.00
5206132.00	1.00
5206258.00	0.00
5206282.00	1.00
5206296.00	0.00
5206315.00	1.00
5206416.00	0.00
5206440.00	1.00
5206453.00	0.00
5206472.00	1.00
5206578.00	0.00
5206601.00	1.00
5206614.00	0.00
5206634.00	1.00
5206650.00	0.00
5206672.00	1.00
5206802.00	0.00
5206826.00	1.00
5206840.00	0.00
5206859.00	1.00
5206972.00	0.00
5206995.00	1.00
5207008.00	0.00
5207028.00	1.00
5207191.00	0.00
5207220.00	1.00
5207348.00	0.00
5207386.00	1.00
5207512.00	0.00
5207550.00	1.00
5207732.00	0.00
5207758.00	1.00
5207774.00	0.00
5207797.00	1.00
5207829.00	0.00
5207851.00	1.00
5207860.00	0.00
5207887.00	1.00
5208032.00	0.00
5208057.00	1.00
5208072.00	0.00
5208120.00	1.00
5208265.00	0.00
5208298.00	1.00
5208315.00	0.00
5208337.00	1.00
5208345.00	0.00
5208381.00	1.00
5208390.00	0.00
5208468.00	1.00
5208478.00	0.00
5208489.00	1.00
5208499.00	0.00
5208506.00	1.00
5208526.00	0.00
5208532.00	1.00
5208543.00	0.00
5208547.00	1.00
5208553.00	0.00
5208557.00	1.00
5208562.00	0.00
5208567.00	1.00
5208572.00	0.00
5208577.00	1.00
5208582.00	0.00
5208586.00	1.00
5208593.00	0.00
5208597.00	1.00
5208605.00	0.00
5208610.00	1.00
5208697.00	0.00
5208704.00	1.00
5208771.00	0.00
5208777.00	1.00
5208786.00	0.00
5208792.00	1.00
5209258.00	0.00
5209267.00	1.00
5209650.00	0.00
5209659.00	1.00
5210054.00	0.00
5210063.00	1.00
5210468.00	0.00
5210476.00	1.00
5210907.00	0.00
5210916.00	1.00
5211301.00	0.00
5211309.00	1.00
5211319.00	0.00
5211325.00	1.00
5211421.00	0.00
5211427.00	1.00
5211437.00	0.00
5211442.00	1.00
5211451.00	0.00
5211455.00	1.00
5211569.00	0.00
5211576.00	1.00
5211580.00	0.00
5211586.00	1.00
5211671.00	0.00
5211676.00	1.00
5211678.00	0.00
5211680.00	0.00
5211682.00	1.00
5211683.00	0.00
5211684.00	0.00
5211685.00	1.00
5211686.00	0.00
5211687.00	1.00
5211689.00	0.00
5211690.00	1.00
5211691.00	0.00
5211692.00	0.00
5211693.00	1.00
5211694.00	0.00
5211695.00	0.00
5211696.00	1.00
5211697.00	0.00
5211698.00	0.00
5211699.00	1.00
5211701.00	0.00
5211702.00	0.00
5211703.00	0.00
5211704.00	1.00
5211705.00	0.00
5211706.00	0.00
5211707.00	0.00
5211708.00	0.00
5211709.00	1.00
5211710.00	0.00
5211711.00	1.00
5211712.00	0.00
5211713.00	0.00
5211714.00	1.00
5211715.00	0.00
5211716.00	0.00
5211717.00	0.00
5211718.00	0.00
5211719.00	1.00
5211720.00	0.00
5211721.00	0.00
5251304.00	1.00
5251336.00	0.00
5251370.00	1.00
5251492.00	0.00
5251506.00	1.00
5251520.00	0.00
5251835.00	1.00
5251848.00	0.00
5251865.00	1.00
5251927.00	0.00
5251940.00	1.00
5251947.00	0.00
5252197.00	1.00
5252209.00	0.00
5252229.00	1.00
5252285.00	0.00
5252302.00	1.00
5252309.00	0.00
5252913.00	1.00
5252920.00	0.00
5252939.00	1.00
5252990.00	0.00
5253009.00	1.00
5253014.00	0.00
5256236.00	1.00
5256244.00	0.00
5256251.00	1.00
5256301.00	0.00
5256319.00	1.00
5256330.00	0.00
5256347.00	1.00
5256367.00	0.00
5260318.00	1.00
5260324.00	0.00
5260339.00	1.00
5260421.00	0.00
5260433.00	1.00
5260443.00	0.00
5260448.00	1.00
5260450.00	0.00
5260451.00	1.00
5260454.00	0.00
5260535.00	1.00
5260555.00	0.00
5260563.00	1.00
5260579.00	0.00
5260583.00	1.00
5260588.00	0.00
5260592.00	1.00
5260597.00	0.00
5260601.00	1.00
5260607.00	0.00
5260611.00	1.00
5260616.00	0.00
5260620.00	1.00
5260626.00	0.00
5260630.00	1.00
5261126.00	0.00
5261133.00	1.00
5261447.00	0.00
5261453.00	1.00
5261775.00	0.00
5261782.00	1.00
5262101.00	0.00
5262108.00	1.00
5262455.00	0.00
5262462.00	1.00
5262817.00	0.00
5262823.00	1.00
5262852.00	0.00
5262858.00	1.00
5262863.00	0.00
5262867.00	1.00
5262870.00	0.00
5262874.00	1.00
5262876.00	0.00
5262881.00	1.00
5262883.00	0.00
5262889.00	1.00
5262892.00	0.00
5262896.00	1.00
5262899.00	0.00
5262902.00	1.00
5262904.00	0.00
5262908.00	1.00
5262910.00	0.00
5262913.00	1.00
5262915.00	0.00
5262918.00	1.00
5262991.00	0.00
5262996.00	1.00
5262998.00	0.00
5262999.00	1.00
5263001.00	0.00
5263003.00	0.00
5263004.00	1.00
5263005.00	0.00
5263006.00	1.00
5263007.00	0.00
5263008.00	0.00
5263010.00	0.00
5263011.00	1.00
5263012.00	0.00
5263013.00	1.00
5263014.00	0.00
5263015.00	0.00
5263016.00	1.00
5263020.00	0.00
5263021.00	1.00
5263022.00	0.00
5263023.00	0.00
5263024.00	1.00
5263025.00	0.00
5263026.00	0.00
5263027.00	1.00
5263028.00	0.00
5263029.00	0.00
5263030.00	0.00
5263032.00	0.00
5263033.00	0.00
5263034.00	1.00
5263035.00	0.00
5263036.00	1.00
5263037.00	0.00
5263039.00	0.00
5263040.00	1.00
5263041.00	0.00
5375613.00	1.00
5375627.00	0.00
5375643.00	1.00
5375751.00	0.00
5375761.00	1.00
5375765.00	0.00
5375773.00	1.00
5375813.00	0.00
5375821.00	1.00
5375822.00	0.00
5377091.00	1.00
5377103.00	0.00
5377112.00	1.00
5377169.00	0.00
5377186.00	1.00
5377192.00	0.00
5377202.00	1.00
5377241.00	0.00
5378345.00	1.00
5378354.00	0.00
5378363.00	1.00
5378421.00	0.00
5378440.00	1.00
5378446.00	0.00
5378458.00	1.00
5378491.00	0.00
5379435.00	1.00
5379442.00	0.00
5379450.00	1.00
5379505.00	0.00
5379530.00	1.00
5379537.00	0.00
5379553.00	1.00
5379590.00	0.00
5381829.00	1.00
5381838.00	0.00
5381853.00	1.00
5381903.00	0.00
5381917.00	1.00
5381941.00	0.00
5381960.00	1.00
5381976.00	0.00
5381992.00	1.00
5381998.00	0.00
5382012.00	1.00
5382019.00	0.00
5382034.00	1.00
5382043.00	0.00
5382060.00	1.00
5382066.00	0.00
5382080.00	1.00
5382087.00	0.00
5382101.00	1.00
5382102.00	0.00
5382122.00	1.00
5382127.00	0.00
5382142.00	1.00
5382180.00	0.00
5382208.00	1.00
5382616.00	0.00
5382635.00	1.00
5382888.00	0.00
5382915.00	1.00
5382927.00	0.00
5382949.00	1.00
5383224.00	0.00
5383231.00	1.00
5383242.00	0.00
5383248.00	1.00
5383255.00	0.00
5383259.00	1.00
5383266.00	0.00
5383272.00	1.00
5383280.00	0.00
5383285.00	1.00
5383509.00	0.00
5383516.00	1.00
5383732.00	0.00
5383738.00	1.00
5383964.00	0.00
5383970.00	1.00
5383978.00	0.00
5383982.00	1.00
5383987.00	0.00
5383991.00	1.00
5383995.00	0.00
5383999.00	1.00
5384003.00	0.00
5384008.00	1.00
5384013.00	0.00
5384017.00	1.00
5384024.00	0.00
5384028.00	1.00
5384102.00	0.00
5384108.00	1.00
5384270.00	0.00
5384275.00	1.00
5384381.00	0.00
5384387.00	1.00
5384396.00	0.00
5384401.00	1.00
5384468.00	0.00
5384474.00	1.00
5384482.00	0.00
5384486.00	1.00
5384552.00	0.00
5384557.00	1.00
5384564.00	0.00
5384568.00	1.00
5384579.00	0.00
5384583.00	1.00
5384656.00	0.00
5384662.00	1.00
5384669.00	0.00
5384673.00	1.00
5384748.00	0.00
5384753.00	1.00
5384762.00	0.00
5384766.00	1.00
5384882.00	0.00
5384888.00	1.00
5384971.00	0.00
5384976.00	1.00
5385055.00	0.00
5385060.00	1.00
5385181.00	0.00
5385187.00	1.00
5385197.00	0.00
5385201.00	1.00
5385218.00	0.00
5385223.00	1.00
5385225.00	0.00
5385229.00	1.00
5385328.00	0.00
5385334.00	1.00
5385342.00	0.00
5385347.00	1.00
5385450.00	0.00
5385455.00	1.00
5385463.00	0.00
5385467.00	1.00
5385472.00	0.00
5385475.00	1.00
5385479.00	0.00
5385483.00	1.00
5385487.00	0.00
5385490.00	1.00
5385495.00	0.00
5385498.00	1.00
5385504.00	0.00
5385507.00	1.00
5385831.00	0.00
5385838.00	1.00
5386132.00	0.00
5386138.00	1.00
5386440.00	0.00
5386446.00	1.00
5386746.00	0.00
5386752.00	1.00
5387064.00	0.00
5387071.00	1.00
5387422.00	0.00
5387429.00	1.00
5387436.00	0.00
5387441.00	1.00
5387522.00	0.00
5387527.00	1.00
5387536.00	0.00
5387540.00	1.00
5387548.00	0.00
5387552.00	1.00
5387651.00	0.00
5387657.00	1.00
5387660.00	0.00
5387665.00	1.00
5387751.00	0.00
5387757.00	0.00
5387759.00	1.00
5387761.00	0.00
5387762.00	1.00
5387764.00	0.00
5387765.00	1.00
5387766.00	0.00
5387767.00	0.00
5387769.00	0.00
5387771.00	0.00
5387772.00	1.00
5387773.00	0.00
5387774.00	1.00
5387775.00	0.00
5387776.00	1.00
5387777.00	0.00
5387778.00	1.00
5387780.00	0.00
5387781.00	0.00
5387782.00	1.00
5387783.00	0.00
5387784.00	0.00
