time	count
25222079.00	0.17
26274463.00	0.00
26274492.00	0.17
26274497.00	0.00
26274498.00	0.17
26274648.00	0.33
26274649.00	0.17
27822021.00	0.00
27822058.00	0.17
27822062.00	0.00
27822074.00	0.17
27822120.00	0.33
27822124.00	0.17
27822198.00	0.33
27822201.00	0.17
27822225.00	0.00
27822252.00	0.17
27822256.00	0.00
27822264.00	0.17
27822265.00	0.00
27822266.00	0.17
27822311.00	0.17
28893908.00	0.00
28893951.00	0.17
28893955.00	0.00
28893956.00	0.17
28894099.00	0.33
28894101.00	0.17
28894174.00	0.33
28894177.00	0.17
30462830.00	0.00
30462865.00	0.17
30462869.00	0.17
30463029.00	0.33
30463048.00	0.17
30463062.00	0.00
30463080.00	0.17
30463084.00	0.00
30463090.00	0.17
30463136.00	0.33
30463138.00	0.17
30463149.00	0.33
30463151.00	0.17
30463232.00	0.00
30463259.00	0.17
30463263.00	0.00
30463264.00	0.17
30463269.00	0.00
30463280.00	0.17
30463304.00	0.33
30463307.00	0.17
30463341.00	0.00
30463374.00	0.17
30463376.00	0.00
30463380.00	0.17
30463382.00	0.00
30463406.00	0.17
30463527.00	0.00
30463544.00	0.17
30463547.00	0.00
30463620.00	0.17
30463628.00	0.00
30463647.00	0.17
30463649.00	0.00
30463818.00	0.17
30463820.00	0.00
30463846.00	0.17
30463848.00	0.00
30463872.00	0.17
30463873.00	0.00
30463901.00	0.17
30463902.00	0.00
30463922.00	0.17
30463923.00	0.00
30464131.00	0.17
30464132.00	0.00
30464328.00	0.17
30464330.00	0.00
30464544.00	0.17
30464551.00	0.00
30464767.00	0.17
30464768.00	0.00
30464952.00	0.17
30464954.00	0.00
30465158.00	0.17
30465160.00	0.00
30465239.00	0.17
30465240.00	0.00
30465412.00	0.00
30465491.00	0.17
30465493.00	0.00
30465534.00	0.17
30465535.00	0.00
30465565.00	0.00
30465586.00	0.17
30465587.00	0.00
30465614.00	0.00
30465632.00	0.17
30465635.00	0.00
30465653.00	0.17
30465654.00	0.00
30465668.00	0.17
30465669.00	0.00
30465687.00	0.00
30465711.00	0.00
