time	count
5541760.00	0.50
5541762.00	0.33
5541848.00	0.50
5541850.00	0.33
5544168.00	0.17
5544183.00	0.33
5544185.00	0.17
5544214.00	0.17
5544308.00	0.33
5544310.00	0.17
5544680.00	0.00
5544698.00	0.17
5544700.00	0.00
5544703.00	0.17
5544704.00	0.33
5544705.00	0.17
5544709.00	0.33
5544716.00	0.50
5544725.00	0.67
5544726.00	0.83
5544728.00	1.00
5544744.00	0.83
5544759.00	1.00
5544760.00	0.83
5544776.00	0.67
5544777.00	0.50
5544778.00	0.33
5544785.00	0.50
5544786.00	0.33
5544788.00	0.17
5544789.00	0.33
5544790.00	0.17
5544793.00	0.33
5544794.00	0.17
5544799.00	0.00
5544813.00	0.00
5544826.00	0.17
5544838.00	0.33
5544841.00	0.50
5544846.00	0.67
5544849.00	0.83
5544853.00	1.00
5588701.00	0.83
5588712.00	1.00
5588714.00	0.83
5588726.00	1.00
5588727.00	0.83
5588812.00	1.00
5588813.00	0.83
5589074.00	0.67
5589082.00	0.83
5589083.00	0.67
5589090.00	0.83
5589092.00	0.67
5589141.00	0.83
5589142.00	0.67
5589915.00	0.50
5589933.00	0.67
5589934.00	0.50
5589940.00	0.67
5589941.00	0.50
5590001.00	0.67
5590002.00	0.50
5590796.00	0.33
5590805.00	0.50
5590806.00	0.33
5590824.00	0.33
5590876.00	0.33
5591130.00	0.17
5591161.00	0.33
5591163.00	0.17
5591185.00	0.33
5591186.00	0.17
5591257.00	0.33
5591265.00	0.17
5592258.00	0.00
5592285.00	0.33
5592290.00	0.50
5592295.00	0.83
5592300.00	1.00
5708146.00	0.83
5708156.00	1.00
5708157.00	0.83
5708160.00	1.00
5708161.00	0.83
5708221.00	1.00
5708222.00	0.83
5709354.00	0.67
5709370.00	0.83
5709371.00	0.67
5709390.00	0.83
5709392.00	0.67
5709469.00	0.67
5710765.00	0.50
5710800.00	0.67
5710801.00	0.50
5710827.00	0.67
5710831.00	0.50
5710911.00	0.67
5710912.00	0.50
5711033.00	0.33
5711055.00	0.50
5711057.00	0.33
5711064.00	0.50
5711065.00	0.33
5711142.00	0.50
5711143.00	0.33
5711717.00	0.17
5711731.00	0.17
5711739.00	0.33
5711740.00	0.17
5711812.00	0.17
5724053.00	0.00
5724093.00	0.17
5724096.00	0.33
5724099.00	0.50
5724101.00	0.67
5724110.00	1.00
5724145.00	0.83
5724151.00	0.67
5724160.00	0.83
5724161.00	0.67
5724162.00	0.83
5724164.00	0.83
5724165.00	0.67
5724166.00	0.67
5724175.00	0.50
5724181.00	0.33
5724193.00	0.50
5724194.00	0.33
5724197.00	0.50
5724204.00	0.33
5724206.00	0.17
5724222.00	0.33
5724223.00	0.17
5724227.00	0.00
5724246.00	0.17
5724248.00	0.00
5724260.00	0.17
5724267.00	0.33
5724268.00	0.50
5724270.00	0.67
5724275.00	0.83
5724278.00	1.00
5767234.00	0.83
5767251.00	1.00
5767252.00	0.83
5767263.00	1.00
5767265.00	0.83
5767382.00	1.00
5767384.00	0.83
5768609.00	0.67
5768631.00	0.83
5768634.00	0.67
5768656.00	0.83
5768660.00	0.67
5768798.00	0.83
5768804.00	0.67
5769023.00	0.50
5769026.00	0.33
5769042.00	0.50
5769044.00	0.33
5769054.00	0.50
5769055.00	0.33
5769123.00	0.17
5769130.00	0.33
5769131.00	0.17
5769156.00	0.17
5769203.00	0.33
5769207.00	0.17
5769219.00	0.33
5769220.00	0.17
5769281.00	0.33
5769282.00	0.17
5769909.00	0.00
5769930.00	0.17
5769931.00	0.00
5769936.00	0.17
5769939.00	0.00
5769941.00	0.17
5769950.00	0.33
5769957.00	0.50
5769959.00	0.67
5769966.00	0.83
5769969.00	1.00
5887432.00	0.83
5887451.00	1.00
5887453.00	0.83
5887465.00	1.00
5887466.00	0.83
5887594.00	1.00
5887595.00	0.83
5887815.00	0.67
5887834.00	0.67
5887856.00	0.83
5887861.00	0.67
5887983.00	0.83
5887994.00	0.67
5890109.00	0.50
5890124.00	0.67
5890126.00	0.50
5890128.00	0.67
5890129.00	0.50
5890198.00	0.67
5890199.00	0.50
5891874.00	0.33
5891890.00	0.50
5891892.00	0.33
5891920.00	0.50
5891921.00	0.33
5892010.00	0.50
5892012.00	0.33
5894705.00	0.17
5894727.00	0.33
5894729.00	0.17
5894753.00	0.33
5894755.00	0.17
5894846.00	0.33
5894847.00	0.17
5894973.00	0.00
5894996.00	0.17
5894998.00	0.00
5895000.00	0.17
5895008.00	0.33
5895026.00	0.50
5895032.00	0.67
5895033.00	0.83
5895038.00	1.00
5895044.00	0.83
5895055.00	1.00
5895056.00	0.83
5895058.00	1.00
5895059.00	0.83
5895067.00	0.67
5895069.00	0.50
5895087.00	0.67
5895088.00	0.50
5895091.00	0.50
5895103.00	0.33
5895108.00	0.17
5895111.00	0.00
5895129.00	0.17
5895132.00	0.00
5895136.00	0.17
5895139.00	0.00
5895156.00	0.17
5895158.00	0.00
5895172.00	0.17
5895176.00	0.33
5895181.00	0.50
5895185.00	0.67
5895187.00	0.83
5895192.00	1.00
5940436.00	0.83
5940449.00	1.00
5940451.00	0.83
5940464.00	0.67
5940466.00	0.83
5940468.00	0.67
5940489.00	0.83
5940490.00	0.67
5940593.00	0.83
5940595.00	0.67
5940615.00	0.67
5940684.00	0.83
5940686.00	0.67
5940751.00	0.50
5940764.00	0.67
5940765.00	0.50
5940790.00	0.67
5940792.00	0.50
5940895.00	0.50
5941211.00	0.33
5941225.00	0.50
5941229.00	0.33
5941246.00	0.33
5941329.00	0.50
5941330.00	0.33
5941505.00	0.17
5941521.00	0.33
5941523.00	0.17
5941555.00	0.33
5941557.00	0.17
5941636.00	0.33
5941637.00	0.17
5942732.00	0.00
5942749.00	0.17
5942751.00	0.00
5942755.00	0.17
5942766.00	0.33
5942773.00	0.50
5942881.00	0.67
5942882.00	0.83
5942884.00	1.00
6060548.00	0.83
6060589.00	1.00
6060592.00	0.83
6060604.00	1.00
6060605.00	0.83
6061987.00	0.67
6062001.00	0.83
6062002.00	0.67
6062028.00	0.83
6062030.00	0.67
6062131.00	0.83
6062132.00	0.67
6063786.00	0.50
6063816.00	0.67
6063817.00	0.50
6063832.00	0.67
6063833.00	0.50
6066190.00	0.33
6066204.00	0.50
6066206.00	0.33
6066248.00	0.50
6066250.00	0.33
6066392.00	0.50
6066393.00	0.33
6066419.00	0.17
6066436.00	0.33
6066437.00	0.17
6066462.00	0.33
6066463.00	0.17
6066597.00	0.33
6066598.00	0.17
6071714.00	0.00
6071739.00	0.17
6071743.00	0.50
6071747.00	0.67
6071753.00	0.83
6071759.00	1.00
6071781.00	0.83
6071784.00	0.67
6071792.00	0.83
6071793.00	1.00
6071794.00	0.67
6071795.00	0.83
6071796.00	0.83
6071797.00	0.67
6071803.00	0.50
6071811.00	0.33
6071819.00	0.50
6071820.00	0.33
6071821.00	0.33
6071823.00	0.17
6071837.00	0.33
6071838.00	0.17
6071844.00	0.00
6071867.00	0.17
6071869.00	0.00
6071884.00	0.17
6071888.00	0.33
6071890.00	0.50
6071892.00	0.67
6071900.00	0.83
6071901.00	1.00
6117750.00	0.83
6117766.00	1.00
6117768.00	0.83
6117796.00	1.00
6117797.00	0.83
6117967.00	1.00
6117968.00	0.83
6118546.00	0.67
6118575.00	0.83
6118576.00	0.67
6118614.00	0.83
6118615.00	0.67
6118761.00	0.83
6118762.00	0.67
6119174.00	0.50
6119190.00	0.67
6119193.00	0.50
6119229.00	0.67
6119231.00	0.50
6119372.00	0.67
6119373.00	0.50
6119429.00	0.50
6119527.00	0.33
6119538.00	0.50
6119543.00	0.33
6119565.00	0.17
6119575.00	0.33
6119576.00	0.17
6119598.00	0.17
6119713.00	0.33
6119714.00	0.17
6119741.00	0.33
6119742.00	0.17
6119869.00	0.33
6119870.00	0.17
6121640.00	0.00
6121664.00	0.17
6121665.00	0.00
6121681.00	0.17
6121685.00	0.33
6121699.00	0.50
6121701.00	0.67
6121704.00	0.50
6121711.00	0.67
6121720.00	0.83
6121721.00	1.00
6242507.00	0.83
6242517.00	1.00
6242518.00	0.83
6242532.00	1.00
6242533.00	0.83
6242603.00	0.83
6245440.00	0.67
6245469.00	0.83
6245472.00	0.67
6245492.00	0.83
6245495.00	0.67
6245687.00	0.83
6245689.00	0.67
6245720.00	0.67
6246144.00	0.67
6246230.00	0.50
6246234.00	0.67
6246235.00	0.50
6247027.00	0.33
6247038.00	0.50
6247047.00	0.33
6247207.00	0.50
6247208.00	0.33
6247245.00	0.50
6247246.00	0.33
6247255.00	0.50
6247259.00	0.33
6250853.00	0.17
6250885.00	0.33
6250891.00	0.17
6250894.00	0.33
6250897.00	0.17
6251064.00	0.33
6251067.00	0.17
6251114.00	0.33
6251116.00	0.17
6253887.00	0.00
6253912.00	0.17
6253914.00	0.00
6253951.00	0.17
6253957.00	0.33
6253978.00	0.50
6253989.00	0.67
6254004.00	0.83
6254009.00	1.00
6254018.00	0.83
6254037.00	1.00
6254038.00	0.83
6254041.00	1.00
6254042.00	0.83
6254078.00	0.67
6254091.00	0.50
6254094.00	0.67
6254095.00	0.50
6254096.00	0.33
6254105.00	0.17
6254114.00	0.33
6254117.00	0.17
6254122.00	0.33
6254124.00	0.50
6254128.00	0.33
6254129.00	0.17
6254145.00	0.00
6254166.00	0.17
6254167.00	0.00
6254181.00	0.17
6254182.00	0.33
6254196.00	0.50
6254211.00	0.67
6254213.00	0.83
6258846.00	1.00
6301574.00	0.83
6301589.00	1.00
6301590.00	0.83
